scenario,sf,workers,strategy,query_no,query_id,status,error_category,elapsed_ms,elapsed_sec,success,response_code,response_message,source_file,restart_from
SF50_N2_D2,50,2,D2,62,Q062,SUCCESS,NA,93033,93.033,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,63,Q063,SUCCESS,NA,15587,15.587,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,64,Q064,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,22,0.022,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""inventory"" after DDL command on reference table ""item"" because there is a foreign key between them and ""item"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,65,Q065,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,177,0.177,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,66,Q066,SUCCESS,NA,21771,21.771,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,67,Q067,SUCCESS,NA,381401,381.401,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,68,Q068,CITUS_ARCH_ERROR,Alta limitare arhitecturala Citus,9,0.009,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: correlated subqueries are not supported when the FROM clause contains a CTE or subquery,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,69,Q069,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,3,0.003,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,70,Q070,SUCCESS,NA,25503,25.503,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,71,Q071,SUCCESS,NA,18775,18.775,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,72,Q072,SUCCESS,NA,10425,10.425,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,73,Q073,SUCCESS,NA,17907,17.907,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,74,Q074,SUCCESS,NA,8384,8.384,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,75,Q075,SUCCESS,NA,133155,133.155,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,76,Q076,SUCCESS,NA,34075,34.075,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,77,Q077,SUCCESS,NA,21363,21.363,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,78,Q078,SUCCESS,NA,21327,21.327,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,79,Q079,SUCCESS,NA,34486,34.486,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,80,Q080,SUCCESS,NA,12283,12.283,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,81,Q081,SUCCESS,NA,1448,1.448,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,82,Q082,SUCCESS,NA,7753,7.753,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,83,Q083,SUCCESS,NA,5302,5.302,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,84,Q084,SUCCESS,NA,2027,2.027,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,85,Q085,SUCCESS,NA,15037,15.037,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,86,Q086,SUCCESS,NA,20240,20.24,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,87,Q087,SUCCESS,NA,7373,7.373,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,88,Q088,SUCCESS,NA,7764,7.764,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,89,Q089,SUCCESS,NA,6846,6.846,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,90,Q090,SUCCESS,NA,7307,7.307,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,91,Q091,SUCCESS,NA,5454,5.454,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,92,Q092,SUCCESS,NA,89617,89.617,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,93,Q093,SUCCESS,NA,83098,83.098,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,94,Q094,SUCCESS,NA,11886,11.886,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,95,Q095,SUCCESS,NA,3447,3.447,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,96,Q096,SUCCESS,NA,7763,7.763,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,97,Q097,SUCCESS,NA,10749,10.749,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,98,Q098,SUCCESS,NA,8417,8.417,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,99,Q099,TIMEOUT_3600,Timeout peste pragul de 3600 secunde,3601424,3601.424,FALSE,57014 0,org.postgresql.util.PSQLException: ERROR: canceling statement due to user request,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,100,Q100,SUCCESS,NA,8083,8.083,TRUE,200,OK,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,101,Q101,SERVER_CRASH,Intrerupere conexiune / restart PostgreSQL necesar,1792667,1792.667,FALSE,08006 0,org.postgresql.util.PSQLException: An I/O error occurred while sending to the backend.,rezultate_sf50_n2_d2.csv,1
SF50_N2_D2,50,2,D2,102,Q102,SUCCESS,NA,4672,4.672,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,103,Q103,CITUS_ARCH_ERROR,GROUPING SETS / CUBE / ROLLUP fara filtru pe cheia de distributie,123,0.123,FALSE,0A000 0,"org.postgresql.util.PSQLException: ERROR: could not run distributed query with GROUPING SETS, CUBE, or ROLLUP
  Hint: Consider using an equality filter on the distributed table's partition column.",rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,104,Q104,SUCCESS,NA,39930,39.93,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,105,Q105,SUCCESS,NA,21986,21.986,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,106,Q106,SUCCESS,NA,51894,51.894,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,107,Q107,SUCCESS,NA,54137,54.137,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,108,Q108,SUCCESS,NA,56734,56.734,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,109,Q109,SUCCESS,NA,17028,17.028,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,110,Q110,CITUS_ARCH_ERROR,Subquery in lista SELECT nepusa in push-down,15,0.015,FALSE,0A000 0,"org.postgresql.util.PSQLException: ERROR: cannot push down subquery on the target list
  Detail: Subqueries in the SELECT part of the query can only be pushed down if they happen before aggregates and window functions",rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,111,Q111,SUCCESS,NA,11058,11.058,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,112,Q112,SUCCESS,NA,17467,17.467,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,113,Q113,SUCCESS,NA,14929,14.929,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,114,Q114,SUCCESS,NA,2589,2.589,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,115,Q115,SUCCESS,NA,7322,7.322,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,116,Q116,SUCCESS,NA,17767,17.767,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,117,Q117,SUCCESS,NA,5638,5.638,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,118,Q118,SUCCESS,NA,5630,5.63,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,119,Q119,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,20,0.02,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""store_sales"" after DDL command on reference table ""date_dim"" because there is a foreign key between them and ""date_dim"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,120,Q120,SUCCESS,NA,2362,2.362,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,121,Q121,CITUS_ARCH_ERROR,Subquery in lista SELECT nepusa in push-down,6,0.006,FALSE,0A000 0,"org.postgresql.util.PSQLException: ERROR: cannot push down subquery on the target list
  Detail: Subqueries in the SELECT part of the query can only be pushed down if they happen before aggregates and window functions",rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,122,Q122,SUCCESS,NA,230254,230.254,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,123,Q123,SUCCESS,NA,27597,27.597,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,124,Q124,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,58,0.058,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,125,Q125,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,4,0.004,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,126,Q126,SUCCESS,NA,99637,99.637,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,127,Q127,SUCCESS,NA,88027,88.027,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,128,Q128,SUCCESS,NA,11262,11.262,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,129,Q129,SUCCESS,NA,8303,8.303,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,130,Q130,SUCCESS,NA,5282,5.282,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,131,Q131,SUCCESS,NA,18351,18.351,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,132,Q132,CITUS_ARCH_ERROR,Recursive CTE neexecutabil distribuit in forma curenta,62,0.062,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: recursive CTEs are only supported when they contain a filter on the distribution column,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,133,Q133,SUCCESS,NA,58401,58.401,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,134,Q134,SUCCESS,NA,201462,201.462,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,135,Q135,SUCCESS,NA,3387,3.387,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,136,Q136,SUCCESS,NA,63852,63.852,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,137,Q137,SUCCESS,NA,25154,25.154,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,138,Q138,SUCCESS,NA,10953,10.953,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,139,Q139,SUCCESS,NA,9207,9.207,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,140,Q140,SUCCESS,NA,8314,8.314,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,141,Q141,SUCCESS,NA,3398,3.398,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,142,Q142,SUCCESS,NA,1723,1.723,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,143,Q143,SUCCESS,NA,5112,5.112,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,144,Q144,SUCCESS,NA,10666,10.666,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,145,Q145,SUCCESS,NA,4552,4.552,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,146,Q146,SUCCESS,NA,4013,4.013,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,147,Q147,SUCCESS,NA,4242,4.242,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,148,Q148,SUCCESS,NA,13522,13.522,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,149,Q149,SUCCESS,NA,12512,12.512,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,150,Q150,SUCCESS,NA,6895,6.895,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,151,Q151,SUCCESS,NA,31683,31.683,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,152,Q152,SUCCESS,NA,19333,19.333,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,153,Q153,SUCCESS,NA,170725,170.725,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,154,Q154,SUCCESS,NA,154585,154.585,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,155,Q155,SUCCESS,NA,3086,3.086,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,156,Q156,SUCCESS,NA,2785,2.785,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,157,Q157,SUCCESS,NA,2414,2.414,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,158,Q158,SUCCESS,NA,173750,173.75,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,159,Q159,SUCCESS,NA,172261,172.261,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,160,Q160,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,7,0.007,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,161,Q161,SUCCESS,NA,20121,20.121,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,162,Q162,SUCCESS,NA,66719,66.719,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,163,Q163,SUCCESS,NA,2898,2.898,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,164,Q164,SUCCESS,NA,16859,16.859,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,165,Q165,SUCCESS,NA,16758,16.758,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,166,Q166,SUCCESS,NA,15839,15.839,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,167,Q167,SUCCESS,NA,36975,36.975,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,168,Q168,SUCCESS,NA,26484,26.484,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,169,Q169,SUCCESS,NA,28542,28.542,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,170,Q170,SUCCESS,NA,39849,39.849,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,171,Q171,SUCCESS,NA,35930,35.93,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,172,Q172,SUCCESS,NA,4702,4.702,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,173,Q173,SUCCESS,NA,3574,3.574,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,174,Q174,SUCCESS,NA,3521,3.521,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,175,Q175,SUCCESS,NA,9758,9.758,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,176,Q176,SUCCESS,NA,5778,5.778,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,177,Q177,SUCCESS,NA,5839,5.839,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,178,Q178,SUCCESS,NA,10316,10.316,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,179,Q179,SUCCESS,NA,8843,8.843,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,180,Q180,SUCCESS,NA,8772,8.772,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,181,Q181,SUCCESS,NA,12253,12.253,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,182,Q182,SUCCESS,NA,8022,8.022,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,183,Q183,SUCCESS,NA,369127,369.127,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,184,Q184,SUCCESS,NA,519329,519.329,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,185,Q185,SUCCESS,NA,142054,142.054,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,186,Q186,SUCCESS,NA,28239,28.239,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,187,Q187,SUCCESS,NA,11719,11.719,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,188,Q188,SUCCESS,NA,40861,40.861,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,189,Q189,SUCCESS,NA,4541,4.541,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,190,Q190,SUCCESS,NA,759,0.759,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,191,Q191,SUCCESS,NA,736,0.736,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,192,Q192,SUCCESS,NA,17406,17.406,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,193,Q193,SUCCESS,NA,12753,12.753,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,194,Q194,SUCCESS,NA,13426,13.426,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,195,Q195,SUCCESS,NA,4376,4.376,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,196,Q196,SUCCESS,NA,4332,4.332,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,197,Q197,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,501,0.501,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,198,Q198,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,4,0.004,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,199,Q199,SUCCESS,NA,13294,13.294,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,200,Q200,SUCCESS,NA,5995,5.995,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,201,Q201,SUCCESS,NA,2607,2.607,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,202,Q202,SUCCESS,NA,2624,2.624,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,203,Q203,SUCCESS,NA,13283,13.283,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,204,Q204,SUCCESS,NA,1913,1.913,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,205,Q205,SUCCESS,NA,992,0.992,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,206,Q206,SUCCESS,NA,1729,1.729,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,207,Q207,SUCCESS,NA,1121,1.121,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,208,Q208,SUCCESS,NA,35347,35.347,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,209,Q209,SUCCESS,NA,15733,15.733,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,210,Q210,SUCCESS,NA,14384,14.384,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,211,Q211,SUCCESS,NA,14727,14.727,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,212,Q212,SUCCESS,NA,36004,36.004,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,213,Q213,SUCCESS,NA,46754,46.754,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,214,Q214,SUCCESS,NA,46900,46.9,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,215,Q215,SUCCESS,NA,46147,46.147,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,216,Q216,SUCCESS,NA,13038,13.038,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,217,Q217,SUCCESS,NA,16370,16.37,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,218,Q218,SUCCESS,NA,15133,15.133,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,219,Q219,SUCCESS,NA,39367,39.367,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,220,Q220,SUCCESS,NA,62875,62.875,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,221,Q221,SUCCESS,NA,64180,64.18,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,222,Q222,SUCCESS,NA,63490,63.49,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,223,Q223,SUCCESS,NA,2721,2.721,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,224,Q224,SUCCESS,NA,1380,1.38,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,225,Q225,SUCCESS,NA,23610,23.61,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,226,Q226,SUCCESS,NA,20502,20.502,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,227,Q227,SUCCESS,NA,34548,34.548,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,228,Q228,SUCCESS,NA,33952,33.952,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,229,Q229,SUCCESS,NA,11566,11.566,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,230,Q230,SUCCESS,NA,8812,8.812,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,231,Q231,SUCCESS,NA,8153,8.153,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,232,Q232,SUCCESS,NA,7809,7.809,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,233,Q233,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,4,0.004,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf50_n2_d2_102.csv,102
SF50_N2_D2,50,2,D2,234,Q234,SUCCESS,NA,109412,109.412,TRUE,200,OK,rezultate_sf50_n2_d2_102.csv,102
